Unnamed: 0,ZipCode,CountyFIPS,CensusTract,CensusBlock,Assigned-or-Unassigned-USDA-Classification,State-County-TractFIPSCode,State-County FIPS Code,Select State,Select County,Total-FIPS-Code,Primary RUCA Code 2010,UrbanThreshold,RuralThreshold,Urban-or-Rural-USDA-Classification,Urban-or-Rural-CENSUS-Classification
13559,53711,55025.0,600,2005.0,Assigned,55025000600,55025.0,WI,Dane County,55025000600.0,1.0,100.0,0.0,Urban,Urban
13560,53593,55025.0,10800,4003.0,Assigned,55025010800,55025.0,WI,Dane County,55025010800.0,1.0,,,Urban,
13561,53714,55025.0,3002,1005.0,Assigned,55025003002,55025.0,WI,Dane County,55025003002.0,1.0,100.0,0.0,Urban,Urban
13562,53718,55025.0,11401,2057.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13563,53597,55025.0,11301,1065.0,Assigned,55025011301,55025.0,WI,Dane County,55025011301.0,1.0,95.75074667,4.249253326,Urban,Urban
13564,53590,55025.0,11503,2073.0,Assigned,55025011503,55025.0,WI,Dane County,55025011503.0,1.0,,,Urban,
13565,53704,55025.0,2000,3036.0,Assigned,55025002000,55025.0,WI,Dane County,55025002000.0,1.0,100.0,0.0,Urban,Urban
13566,53703,55025.0,1704,2011.0,Assigned,55025001704,55025.0,WI,Dane County,55025001704.0,1.0,100.0,0.0,Urban,Urban
13567,53575,55025.0,12502,3026.0,Assigned,55025012502,55025.0,WI,Dane County,55025012502.0,2.0,78.57142857,21.42857143,Urban,Urban
13568,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13569,53704,55025.0,2603,1015.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13570,53704,55025.0,2301,1005.0,Assigned,55025002301,55025.0,WI,Dane County,55025002301.0,1.0,100.0,0.0,Urban,Urban
13571,53717,55025.0,204,1005.0,Assigned,55025000204,55025.0,WI,Dane County,55025000204.0,1.0,100.0,0.0,Urban,Urban
13572,53719,55025.0,10702,1072.0,Assigned,55025010702,55025.0,WI,Dane County,55025010702.0,1.0,81.03315343,18.96684657,Urban,Urban
13573,53704,55025.0,2603,2040.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13574,53711,55025.0,401,1023.0,Assigned,55025000401,55025.0,WI,Dane County,55025000401.0,1.0,100.0,0.0,Urban,Urban
13575,53704,55025.0,2000,4008.0,Assigned,55025002000,55025.0,WI,Dane County,55025002000.0,1.0,100.0,0.0,Urban,Urban
13576,53703,55025.0,1900,4012.0,Assigned,55025001900,55025.0,WI,Dane County,55025001900.0,1.0,,,Urban,
13577,53562,55025.0,10901,1103.0,Assigned,55025010901,55025.0,WI,Dane County,55025010901.0,1.0,,,Urban,
13578,53704,55025.0,2402,2013.0,Assigned,55025002402,55025.0,WI,Dane County,55025002402.0,1.0,99.12140575,0.878594249,Urban,Urban
13579,53719,55025.0,504,4000.0,Assigned,55025000504,55025.0,WI,Dane County,55025000504.0,1.0,99.83190923,0.168090769,Urban,Urban
13580,53713,55025.0,1401,2002.0,Assigned,55025001401,55025.0,WI,Dane County,55025001401.0,1.0,100.0,0.0,Urban,Urban
13581,53705,55025.0,201,2006.0,Assigned,55025000201,55025.0,WI,Dane County,55025000201.0,1.0,100.0,0.0,Urban,Urban
13582,53705,55025.0,201,2004.0,Assigned,55025000201,55025.0,WI,Dane County,55025000201.0,1.0,100.0,0.0,Urban,Urban
13583,53719,55025.0,504,2006.0,Assigned,55025000504,55025.0,WI,Dane County,55025000504.0,1.0,99.83190923,0.168090769,Urban,Urban
13584,53528,55025.0,13000,1096.0,Assigned,55025013000,55025.0,WI,Dane County,55025013000.0,1.0,0.0,100.0,Urban,Rural
13585,53703,55025.0,1802,2002.0,Assigned,55025001802,55025.0,WI,Dane County,55025001802.0,1.0,100.0,0.0,Urban,Urban
13586,53704,55025.0,2602,3000.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13587,54115,55009.0,21400,1007.0,Assigned,55009021400,55009.0,WI,Brown County,55009021400.0,2.0,11.36530462,88.63469538,Urban,Rural
13588,53711,55025.0,503,1007.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13589,53704,55025.0,2000,4024.0,Assigned,55025002000,55025.0,WI,Dane County,55025002000.0,1.0,100.0,0.0,Urban,Urban
13590,53704,55025.0,2301,2000.0,Assigned,55025002301,55025.0,WI,Dane County,55025002301.0,1.0,100.0,0.0,Urban,Urban
13591,53704,55025.0,2301,2000.0,Assigned,55025002301,55025.0,WI,Dane County,55025002301.0,1.0,100.0,0.0,Urban,Urban
13592,53717,55025.0,10901,1061.0,Assigned,55025010901,55025.0,WI,Dane County,55025010901.0,1.0,,,Urban,
13593,53718,55025.0,11401,2042.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13594,53719,55025.0,503,3022.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13595,53713,55025.0,1403,2003.0,Assigned,55025001403,55025.0,WI,Dane County,55025001403.0,1.0,,,Urban,
13596,53704,55025.0,2603,1030.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13597,53704,55025.0,2100,2007.0,Assigned,55025002100,55025.0,WI,Dane County,55025002100.0,1.0,100.0,0.0,Urban,Urban
13598,53711,55025.0,501,1021.0,Assigned,55025000501,55025.0,WI,Dane County,55025000501.0,1.0,100.0,0.0,Urban,Urban
13599,53718,55025.0,11401,2048.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13600,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13601,53916,55027.0,960700,3009.0,Assigned,55027960700,55027.0,WI,Dodge County,55027960700.0,4.0,100.0,0.0,Urban,Urban
13602,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13603,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13604,53704,55025.0,2100,2007.0,Assigned,55025002100,55025.0,WI,Dane County,55025002100.0,1.0,100.0,0.0,Urban,Urban
13605,53704,55025.0,2602,3000.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13606,53716,55025.0,2800,1031.0,Assigned,55025002800,55025.0,WI,Dane County,55025002800.0,1.0,100.0,0.0,Urban,Urban
13607,53716,55025.0,2900,2008.0,Assigned,55025002900,55025.0,WI,Dane County,55025002900.0,1.0,100.0,0.0,Urban,Urban
13608,53704,55025.0,2603,1030.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13609,53718,55025.0,11401,2048.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13610,53719,55025.0,406,1048.0,Assigned,55025000406,55025.0,WI,Dane County,55025000406.0,1.0,100.0,0.0,Urban,Urban
13611,53704,55025.0,2602,3010.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13612,53716,55025.0,10300,2009.0,Assigned,55025010300,55025.0,WI,Dane County,55025010300.0,1.0,100.0,0.0,Urban,Urban
13613,53703,55025.0,1900,4020.0,Assigned,55025001900,55025.0,WI,Dane County,55025001900.0,1.0,,,Urban,
13614,53716,55025.0,10400,1019.0,Assigned,55025010400,55025.0,WI,Dane County,55025010400.0,1.0,100.0,0.0,Urban,Urban
13615,53711,55025.0,700,3030.0,Assigned,55025000700,55025.0,WI,Dane County,55025000700.0,1.0,100.0,0.0,Urban,Urban
13616,53575,55025.0,12501,1010.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13617,53714,55025.0,3002,2015.0,Assigned,55025003002,55025.0,WI,Dane County,55025003002.0,1.0,100.0,0.0,Urban,Urban
13618,53704,55025.0,2500,1048.0,Assigned,55025002500,55025.0,WI,Dane County,55025002500.0,1.0,99.750934,0.249066002,Urban,Urban
13619,53575,55025.0,12501,1020.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13620,53711,55025.0,10701,1008.0,Assigned,55025010701,55025.0,WI,Dane County,55025010701.0,1.0,98.20500709,1.794992915,Urban,Urban
13621,53704,55025.0,2602,3011.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13622,53716,55025.0,10400,2002.0,Assigned,55025010400,55025.0,WI,Dane County,55025010400.0,1.0,100.0,0.0,Urban,Urban
13623,53575,55025.0,12501,1007.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13624,53593,55025.0,13700,1109.0,Assigned,55025013700,55025.0,WI,Dane County,55025013700.0,1.0,95.30040805,4.699591952,Urban,Urban
13625,53711,55025.0,501,2022.0,Assigned,55025000501,55025.0,WI,Dane County,55025000501.0,1.0,100.0,0.0,Urban,Urban
13626,53704,55025.0,2603,1015.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13627,53713,55025.0,1401,2002.0,Assigned,55025001401,55025.0,WI,Dane County,55025001401.0,1.0,100.0,0.0,Urban,Urban
13628,53719,55025.0,503,3021.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13629,53711,55025.0,10702,3038.0,Assigned,55025010702,55025.0,WI,Dane County,55025010702.0,1.0,81.03315343,18.96684657,Urban,Urban
13630,53711,55025.0,408,1025.0,Assigned,55025000408,55025.0,WI,Dane County,55025000408.0,1.0,100.0,0.0,Urban,Urban
13631,53714,55025.0,3001,4000.0,Assigned,55025003001,55025.0,WI,Dane County,55025003001.0,1.0,100.0,0.0,Urban,Urban
13632,53572,55025.0,12800,3113.0,Assigned,55025012800,55025.0,WI,Dane County,55025012800.0,2.0,92.98688801,7.013111993,Urban,Urban
13633,53593,55025.0,10800,3013.0,Assigned,55025010800,55025.0,WI,Dane County,55025010800.0,1.0,,,Urban,
13634,53715,55025.0,1300,1002.0,Assigned,55025001300,55025.0,WI,Dane County,55025001300.0,1.0,100.0,0.0,Urban,Urban
13635,53716,55025.0,3100,2000.0,Assigned,55025003100,55025.0,WI,Dane County,55025003100.0,1.0,100.0,0.0,Urban,Urban
13636,53717,55025.0,205,2010.0,Assigned,55025000205,55025.0,WI,Dane County,55025000205.0,1.0,100.0,0.0,Urban,Urban
13637,53704,55025.0,2200,3012.0,Assigned,55025002200,55025.0,WI,Dane County,55025002200.0,1.0,100.0,0.0,Urban,Urban
13638,53719,55025.0,503,5005.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13639,53718,55025.0,11401,2028.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13640,53575,55025.0,12502,3001.0,Assigned,55025012502,55025.0,WI,Dane County,55025012502.0,2.0,78.57142857,21.42857143,Urban,Urban
13641,53719,55025.0,503,3020.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13642,53575,55025.0,12501,1004.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13643,53717,55025.0,205,2008.0,Assigned,55025000205,55025.0,WI,Dane County,55025000205.0,1.0,100.0,0.0,Urban,Urban
13644,54017,55109.0,120501,1006.0,Assigned,55109120501,55109.0,WI,St. Croix County,55109120501.0,7.0,70.62049514,29.37950486,Urban,Urban
13645,53704,55025.0,2402,1004.0,Assigned,55025002402,55025.0,WI,Dane County,55025002402.0,1.0,99.12140575,0.878594249,Urban,Urban
13646,53215,55079.0,20100,1011.0,Assigned,55079020100,55079.0,WI,Milwaukee County,55079020100.0,1.0,100.0,0.0,Urban,Urban
13647,53132,55079.0,150301,3004.0,Assigned,55079150301,55079.0,WI,Milwaukee County,55079150301.0,1.0,85.75923166,14.24076834,Urban,Urban
13648,53711,55025.0,408,1025.0,Assigned,55025000408,55025.0,WI,Dane County,55025000408.0,1.0,100.0,0.0,Urban,Urban
13649,54814,55007.0,960100,1042.0,Assigned,55007960100,55007.0,WI,Bayfield County,55007960100.0,10.0,0.0,100.0,Rural,Rural
13650,53575,55025.0,12501,4021.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13651,53717,55025.0,10901,1029.0,Assigned,55025010901,55025.0,WI,Dane County,55025010901.0,1.0,,,Urban,
13652,53597,55025.0,11301,2033.0,Assigned,55025011301,55025.0,WI,Dane County,55025011301.0,1.0,95.75074667,4.249253326,Urban,Urban
13653,53719,55025.0,503,3022.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13654,53593,55025.0,12700,2041.0,Assigned,55025012700,55025.0,WI,Dane County,55025012700.0,2.0,0.0,100.0,Urban,Rural
13655,54138,55083.0,100300,1188.0,Assigned,55083100300,55083.0,WI,Oconto County,55083100300.0,10.0,0.0,100.0,Rural,Rural
13656,53719,55025.0,10702,1017.0,Assigned,55025010702,55025.0,WI,Dane County,55025010702.0,1.0,81.03315343,18.96684657,Urban,Urban
13657,53575,55025.0,12502,2000.0,Assigned,55025012502,55025.0,WI,Dane County,55025012502.0,2.0,78.57142857,21.42857143,Urban,Urban
13658,53716,55025.0,3100,1000.0,Assigned,55025003100,55025.0,WI,Dane County,55025003100.0,1.0,100.0,0.0,Urban,Urban
13659,53716,55025.0,10400,2001.0,Assigned,55025010400,55025.0,WI,Dane County,55025010400.0,1.0,100.0,0.0,Urban,Urban
13660,53714,55025.0,3002,2009.0,Assigned,55025003002,55025.0,WI,Dane County,55025003002.0,1.0,100.0,0.0,Urban,Urban
13661,53716,55025.0,3100,2001.0,Assigned,55025003100,55025.0,WI,Dane County,55025003100.0,1.0,100.0,0.0,Urban,Urban
13662,53718,55025.0,10501,2044.0,Assigned,55025010501,55025.0,WI,Dane County,55025010501.0,1.0,98.98354308,1.016456922,Urban,Urban
13663,53597,55025.0,13200,2110.0,Assigned,55025013200,55025.0,WI,Dane County,55025013200.0,1.0,,,Urban,
13664,53704,55025.0,2302,1025.0,Assigned,55025002302,55025.0,WI,Dane County,55025002302.0,1.0,100.0,0.0,Urban,Urban
13665,53711,55025.0,10701,2014.0,Assigned,55025010701,55025.0,WI,Dane County,55025010701.0,1.0,98.20500709,1.794992915,Urban,Urban
13666,54855,55003.0,950500,1082.0,Assigned,55003950500,55003.0,WI,Ashland County,55003950500.0,8.0,0.0,100.0,Urban,Rural
13667,53713,55025.0,1403,2003.0,Assigned,55025001403,55025.0,WI,Dane County,55025001403.0,1.0,,,Urban,
13668,54130,55087.0,12901,2001.0,Assigned,55087012901,55087.0,WI,Outagamie County,55087012901.0,2.0,,,Urban,
13669,53191,55127.0,1602,1108.0,Assigned,55127001602,55127.0,WI,Walworth County,55127001602.0,4.0,,,Urban,
13670,53523,55055.0,101201,2017.0,Assigned,55055101201,55055.0,WI,Jefferson County,55055101201.0,5.0,0.0,100.0,Urban,Rural
13671,53531,55025.0,11900,3014.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13672,53531,55025.0,11900,1014.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13673,53711,55025.0,1403,3054.0,Assigned,55025001403,55025.0,WI,Dane County,55025001403.0,1.0,,,Urban,
13674,53558,55025.0,10502,4024.0,Assigned,55025010502,55025.0,WI,Dane County,55025010502.0,1.0,,,Urban,
13675,53590,55025.0,11402,3190.0,Assigned,55025011402,55025.0,WI,Dane County,55025011402.0,1.0,,,Urban,
13676,53527,55025.0,12001,3008.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13677,53589,55025.0,12202,4006.0,Assigned,55025012202,55025.0,WI,Dane County,55025012202.0,1.0,99.8518738,0.148126204,Urban,Urban
13678,53925,55021.0,971200,4030.0,Assigned,55021971200,55021.0,WI,Columbia County,55021971200.0,7.0,95.18781374,4.812186256,Urban,Urban
13679,53575,,0,,Unassigned,0,,,,,,,,Unknown,
13680,53575,55025.0,12502,2007.0,Assigned,55025012502,55025.0,WI,Dane County,55025012502.0,2.0,78.57142857,21.42857143,Urban,Urban
13681,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13682,53590,55025.0,11506,3006.0,Assigned,55025011506,55025.0,WI,Dane County,55025011506.0,1.0,98.972854,1.027146001,Urban,Urban
13683,53589,55025.0,12202,1003.0,Assigned,55025012202,55025.0,WI,Dane County,55025012202.0,1.0,99.8518738,0.148126204,Urban,Urban
13684,53527,55025.0,12001,3047.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13685,53527,55025.0,12001,2013.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13686,53575,,0,,Unassigned,0,,,,,,,,Unknown,
13687,53527,55025.0,12001,1039.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13688,53558,55025.0,10501,1013.0,Assigned,55025010501,55025.0,WI,Dane County,55025010501.0,1.0,98.98354308,1.016456922,Urban,Urban
13689,53590,55025.0,13200,5078.0,Assigned,55025013200,55025.0,WI,Dane County,55025013200.0,1.0,,,Urban,
13690,53523,55025.0,11900,4020.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13691,53137,55055.0,100900,3031.0,Assigned,55055100900,55055.0,WI,Jefferson County,55055100900.0,2.0,0.0,100.0,Urban,Rural
13692,53716,55025.0,10300,1011.0,Assigned,55025010300,55025.0,WI,Dane County,55025010300.0,1.0,100.0,0.0,Urban,Urban
13693,53711,55025.0,10701,1010.0,Assigned,55025010701,55025.0,WI,Dane County,55025010701.0,1.0,98.20500709,1.794992915,Urban,Urban
13694,53558,55025.0,10600,2001.0,Assigned,55025010600,55025.0,WI,Dane County,55025010600.0,1.0,44.76619057,55.23380943,Urban,Rural
13695,53531,55025.0,11900,2036.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13696,53508,,0,,Unassigned,0,,,,,,,,Unknown,
13697,53717,55025.0,10901,1103.0,Assigned,55025010901,55025.0,WI,Dane County,55025010901.0,1.0,,,Urban,
13698,54904,55139.0,1804,1004.0,Assigned,55139001804,55139.0,WI,Winnebago County,55139001804.0,1.0,99.85185185,0.148148148,Urban,Urban
13699,53711,55025.0,503,2012.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13700,54476,55073.0,1104,4039.0,Assigned,55073001104,55073.0,WI,Marathon County,55073001104.0,1.0,99.75458115,0.245418848,Urban,Urban
13701,53593,55025.0,10903,1027.0,Assigned,55025010903,55025.0,WI,Dane County,55025010903.0,1.0,96.57836645,3.421633554,Urban,Urban
13702,53549,55055.0,101100,3004.0,Assigned,55055101100,55055.0,WI,Jefferson County,55055101100.0,4.0,93.75714612,6.242853876,Urban,Urban
13703,53593,55025.0,10800,1038.0,Assigned,55025010800,55025.0,WI,Dane County,55025010800.0,1.0,,,Urban,
13704,53561,55111.0,500,1053.0,Assigned,55111000500,55111.0,WI,Sauk County,55111000500.0,3.0,1.838134431,98.16186557,Urban,Rural
13705,53593,55025.0,10800,2024.0,Assigned,55025010800,55025.0,WI,Dane County,55025010800.0,1.0,,,Urban,
13706,,,0,,Unassigned,0,,,,,,,,Unknown,
13707,54915,55015.0,20306,2033.0,Assigned,55015020306,55015.0,WI,Calumet County,55015020306.0,1.0,34.05704555,65.94295445,Urban,Rural
13708,53593,55025.0,10800,1020.0,Assigned,55025010800,55025.0,WI,Dane County,55025010800.0,1.0,,,Urban,
13709,53593,55025.0,13700,1048.0,Assigned,55025013700,55025.0,WI,Dane County,55025013700.0,1.0,95.30040805,4.699591952,Urban,Urban
13710,54901,55139.0,300,2049.0,Assigned,55139000300,55139.0,WI,Winnebago County,55139000300.0,1.0,100.0,0.0,Urban,Urban
13711,53711,55025.0,503,1002.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13712,53572,55025.0,12800,4029.0,Assigned,55025012800,55025.0,WI,Dane County,55025012800.0,2.0,92.98688801,7.013111993,Urban,Urban
13713,53572,55025.0,12600,1083.0,Assigned,55025012600,55025.0,WI,Dane County,55025012600.0,2.0,0.0,100.0,Urban,Rural
13714,53704,55025.0,2602,1012.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13715,53558,55025.0,10502,4031.0,Assigned,55025010502,55025.0,WI,Dane County,55025010502.0,1.0,,,Urban,
13716,53713,55025.0,1501,2006.0,Assigned,55025001501,55025.0,WI,Dane County,55025001501.0,1.0,100.0,0.0,Urban,Urban
13717,53704,55025.0,2603,2059.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13718,53527,55025.0,12002,2074.0,Assigned,55025012002,55025.0,WI,Dane County,55025012002.0,2.0,11.45148026,88.54851974,Urban,Rural
13719,53523,55055.0,101201,2017.0,Assigned,55055101201,55055.0,WI,Jefferson County,55055101201.0,5.0,0.0,100.0,Urban,Rural
13720,53531,55025.0,11900,1081.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13721,53711,55025.0,700,3019.0,Assigned,55025000700,55025.0,WI,Dane County,55025000700.0,1.0,100.0,0.0,Urban,Urban
13722,53558,55025.0,10502,4024.0,Assigned,55025010502,55025.0,WI,Dane County,55025010502.0,1.0,,,Urban,
13723,53711,55025.0,700,3019.0,Assigned,55025000700,55025.0,WI,Dane County,55025000700.0,1.0,100.0,0.0,Urban,Urban
13724,53147,55127.0,1502,5019.0,Assigned,55127001502,55127.0,WI,Walworth County,55127001502.0,4.0,,,Urban,
13725,53718,55025.0,11401,2022.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13726,53705,55025.0,3200,1001.0,Assigned,55025003200,55025.0,WI,Dane County,55025003200.0,1.0,98.56321839,1.436781609,Urban,Urban
13727,53575,,0,,Unassigned,0,,,,,,,,Unknown,
13728,53704,55025.0,2602,2033.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13729,53704,55025.0,2602,1007.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13730,53716,55025.0,10300,2010.0,Assigned,55025010300,55025.0,WI,Dane County,55025010300.0,1.0,100.0,0.0,Urban,Urban
13731,53718,55025.0,11401,1005.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
13732,53531,55025.0,11900,1026.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
13733,53527,55025.0,12001,1041.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13734,53716,55025.0,2900,1007.0,Assigned,55025002900,55025.0,WI,Dane County,55025002900.0,1.0,100.0,0.0,Urban,Urban
13735,53575,55025.0,12501,1013.0,Assigned,55025012501,55025.0,WI,Dane County,55025012501.0,2.0,90.79164789,9.208352111,Urban,Urban
13736,53590,55025.0,11600,3050.0,Assigned,55025011600,55025.0,WI,Dane County,55025011600.0,1.0,96.67477697,3.325223033,Urban,Urban
13737,54821,55007.0,960600,2155.0,Assigned,55007960600,55007.0,WI,Bayfield County,55007960600.0,10.0,0.0,100.0,Rural,Rural
13738,53704,55025.0,2401,3001.0,Assigned,55025002401,55025.0,WI,Dane County,55025002401.0,1.0,100.0,0.0,Urban,Urban
13739,54880,55031.0,21000,1003.0,Assigned,55031021000,55031.0,WI,Douglas County,55031021000.0,1.0,84.86312399,15.13687601,Urban,Urban
13740,53716,,0,,Unassigned,0,,,,,,,,Unknown,
13741,53532,55025.0,13200,2112.0,Assigned,55025013200,55025.0,WI,Dane County,55025013200.0,1.0,,,Urban,
13742,53527,55025.0,12001,2014.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13743,53711,55025.0,10702,3027.0,Assigned,55025010702,55025.0,WI,Dane County,55025010702.0,1.0,81.03315343,18.96684657,Urban,Urban
13744,53703,55025.0,1900,3023.0,Assigned,55025001900,55025.0,WI,Dane County,55025001900.0,1.0,,,Urban,
13745,53716,55025.0,2800,2007.0,Assigned,55025002800,55025.0,WI,Dane County,55025002800.0,1.0,100.0,0.0,Urban,Urban
13746,53536,55105.0,2900,1081.0,Assigned,55105002900,55105.0,WI,Rock County,55105002900.0,2.0,,,Urban,
13747,53711,55025.0,503,2000.0,Assigned,55025000503,55025.0,WI,Dane County,55025000503.0,1.0,,,Urban,
13748,75028,48121.0,21748,1009.0,Assigned,48121021748,,,,,,,,Unknown,
13749,53503,55049.0,950100,1075.0,Assigned,55049950100,55049.0,WI,Iowa County,55049950100.0,2.0,0.0,100.0,Urban,Rural
13750,53713,55025.0,1402,1071.0,Assigned,55025001402,55025.0,WI,Dane County,55025001402.0,1.0,100.0,0.0,Urban,Urban
13751,53713,55025.0,1401,3014.0,Assigned,55025001401,55025.0,WI,Dane County,55025001401.0,1.0,100.0,0.0,Urban,Urban
13752,53527,55025.0,12001,2014.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13753,53704,55025.0,2603,1030.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
13754,53562,55025.0,10901,1004.0,Assigned,55025010901,55025.0,WI,Dane County,55025010901.0,1.0,,,Urban,
13755,53711,55025.0,1200,3048.0,Assigned,55025001200,55025.0,WI,Dane County,55025001200.0,1.0,100.0,0.0,Urban,Urban
13756,53717,55025.0,204,3024.0,Assigned,55025000204,55025.0,WI,Dane County,55025000204.0,1.0,100.0,0.0,Urban,Urban
13757,53536,55105.0,2900,1081.0,Assigned,55105002900,55105.0,WI,Rock County,55105002900.0,2.0,,,Urban,
13758,53714,55025.0,3001,1003.0,Assigned,55025003001,55025.0,WI,Dane County,55025003001.0,1.0,100.0,0.0,Urban,Urban
13759,53719,55025.0,10702,1005.0,Assigned,55025010702,55025.0,WI,Dane County,55025010702.0,1.0,81.03315343,18.96684657,Urban,Urban
13760,53704,55025.0,2602,2011.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
13761,53713,55025.0,1403,2004.0,Assigned,55025001403,55025.0,WI,Dane County,55025001403.0,1.0,,,Urban,
13762,53574,55045.0,960200,1025.0,Assigned,55045960200,55045.0,WI,Green County,55045960200.0,2.0,0.0,100.0,Urban,Rural
13763,53589,55025.0,12300,1044.0,Assigned,55025012300,55025.0,WI,Dane County,55025012300.0,1.0,88.20468343,11.79531657,Urban,Urban
13764,53527,55025.0,12001,3037.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13765,53527,55025.0,12001,3064.0,Assigned,55025012001,55025.0,WI,Dane County,55025012001.0,1.0,,,Urban,
13766,53703,55025.0,1802,1001.0,Assigned,55025001802,55025.0,WI,Dane County,55025001802.0,1.0,100.0,0.0,Urban,Urban
